Title,Artist,Album,Track,Genre,Year,Length,Filename,rms_perc_mean,rms_harm_mean,spectral_contrast_0,spectral_contrast_5,mfcc_2,mfcc_3,mfcc_4,Tempo
Grey Discipline (feat. Eto),Chino XL,The Academy 3,04/34,Hip Hop,2021,203.0,Chino XL - 04 - Grey Discipline (feat. Eto).mp3,0.0583658925628937,0.10045636157623661,21.06666615510349,16.86486202951254,-5.350075,43.215176,-9.215625,156.60511363636363
What'll I Do [with Paula Cole],Chris Botti,2004 - When I Fall In Love,02,Jazz,2004,310.0,Chris Botti - 02 - What'll I Do [with Paula Cole].mp3,0.009046826670172087,0.05496069352110901,16.03402766066474,15.83982372444735,-5.350075,43.215176,-9.215625,79.50721153846153
Superhuman,Chris Brown ft. Keri Hilson,Unknown,97,Pop,2009,221.0,Chris Brown ft. Keri Hilson - 97 - Superhuman.mp3,0.03736122191298971,0.0829111046427652,15.842442294461973,19.421608424471636,-5.350075,43.215176,-9.215625,71.77734375
Rendezvous with the Trumpets,Chris Hartwig,Winter Collection 2017,09/19,Electronic,2017,431.0,Chris Hartwig - 09 - Rendezvous with the Trumpets.mp3,0.05408164499451086,0.15576326149321784,16.358869184564174,14.569884286441058,-5.350075,43.215176,-9.215625,126.04801829268293
The Voice Within,Christina Aguilera,100 Hits - The Best - Soft Rock Album - CD3,17/20,Soul,2018,265.0,Christina Aguilera - 17 - The Voice Within.mp3,0.011078883397554478,0.04594494492717356,16.081840198389795,22.9449199495683,-5.350075,43.215176,-9.215625,69.83741554054055
Ain't Got No Home (Original Mix),Clarence Frogman Henry,"The Magic of Rhythm and Blues, Vol. 1",14,Rhythm n Blues,2021,142.0,Clarence Frogman Henry - 14 - Ain't Got No Home (Original Mix).mp3,0.03837781371509199,0.08363347240931886,13.354992561399197,17.81490000621018,-5.350075,43.215176,-9.215625,112.34714673913044
I Can't Help Myself,Classic R&B,Classic R&B,3/14,Rhythm n Blues,2003,165.0,Classic R&B - 03 - I Can't Help Myself.mp3,0.03649786081110445,0.07979016043257989,13.888107371188159,17.631299626825044,-5.350075,43.215176,-9.215625,129.19921875
I Second That Emotion,Classic R&B,Classic R&B,5/14,Rhythm n Blues,2003,168.0,Classic R&B - 05 - I Second That Emotion.mp3,0.030562529525783276,0.05924179296603283,13.208158382935746,17.608788920064047,-5.350075,43.215176,-9.215625,95.703125
Dancing Machine,Classic R&B,Classic R&B,8/14,Soul,2003,164.0,Classic R&B - 08 - Dancing Machine.mp3,0.041617806376436806,0.06555778753185322,15.468383639911902,20.73939130471943,-5.350075,43.215176,-9.215625,107.666015625
Why Can't We Be Friends?,Classic R&B,Classic R&B,9/14,Rhythm n Blues,2003,227.0,Classic R&B - 09 - Why Can't We Be Friends.mp3,0.04913971284438134,0.07290183225691822,14.306618242625275,17.133189085065084,-5.350075,43.215176,-9.215625,92.28515625
Best Thing That Ever Happened To Me,Classic R&B,Classic R&B,12/14,Rhythm n Blues,2003,226.0,Classic R&B - 12 - Best Thing That Ever Happened To Me.mp3,0.019726670259033064,0.04567129582819275,18.730735499799128,20.71181929537794,-5.350075,43.215176,-9.215625,90.66611842105263
Nothing From Nothing,Classic R&B,Classic R&B,14/14,Rhythm n Blues,2003,155.0,Classic R&B - 14 - Nothing From Nothing.mp3,0.029235079817693674,0.0464758612231568,10.328378742238758,19.136586589267218,-5.350075,43.215176,-9.215625,161.4990234375
A La Francaise,Claude Bolling,(1984) Jazz A La Francaise,01,Jazz Piano,1984,578.0,Claude Bolling - 01 - A La Francaise.mp3,0.006978603908515221,0.03282032927795712,14.752224785530304,16.772272809563457,-5.350075,43.215176,-9.215625,123.046875
Garnerama,Claude Bolling,(1984) Jazz A La Francaise,02,Jazz Piano,1984,329.0,Claude Bolling - 02 - Garnerama.mp3,0.0027873057641292476,0.013895695917916945,14.954434928512093,20.74182048259846,-5.350075,43.215176,-9.215625,11.186079545454545
Bach To Swing,Claude Bolling,(1984) Jazz A La Francaise,03,Jazz Piano,1984,302.0,Claude Bolling - 03 - Bach To Swing.mp3,0.00797069575878584,0.030065326115383866,15.211920426174109,16.63420934994408,-5.350075,43.215176,-9.215625,105.46875
Etude In Blue,Claude Bolling,(1984) Jazz A La Francaise,04,Jazz Piano,1984,321.0,Claude Bolling - 04 - Etude In Blue.mp3,0.01089214761716489,0.04470765956457149,15.307210198435305,23.04049276319873,-5.350075,43.215176,-9.215625,143.5546875
Nocturnes: II. Fêtes,Claude Debussy,La Mer - Nocturnes,2/8,Classical,1995,391.0,Claude Debussy - 02 - Nocturnes II. Fêtes.mp3,0.0031234858925821146,0.011824176792578661,11.894934880473487,23.03617751224028,-5.350075,43.215176,-9.215625,147.65625
Nocturnes: III. Sirènes,Claude Debussy,La Mer - Nocturnes,3/8,Classical,1995,587.0,Claude Debussy - 03 - Nocturnes III. Sirènes.mp3,0.0016986761526854488,0.007602138303917209,11.303547349676165,21.14321775579304,-5.350075,43.215176,-9.215625,114.84375
Premiere Rhapsodie,Claude Debussy,La Mer - Nocturnes,4/8,Classical,1995,522.0,Claude Debussy - 04 - Premiere Rhapsodie.mp3,0.00045137565591670437,0.003073896477298597,12.182042186906541,19.028317437450873,-5.350075,43.215176,-9.215625,246.09375
Bellarosa,Clifford Brown,(1953) Memorial Album (Blue Note),01/18,Jazz,1953,255.0,Clifford Brown - 01 - Bellarosa.mp3,0.022700424905773578,0.0820818991126093,19.558439752553117,19.710827223678724,-5.350075,43.215176,-9.215625,166.70866935483872
Viva La Vida,Coldplay,Unknown,042,Pop,2009,244.0,Coldplay - 42 - Viva La Vida.mp3,0.0303078268242527,0.06778818645393513,18.30782339485598,18.887696483826232,-5.350075,43.215176,-9.215625,139.6748310810811
You Blew Out the Flame in My Heart,Coleman Hawkins,(1960) Coleman Hawkins All Stars,01,Jazz,1960,359.0,Coleman Hawkins - 01 - You Blew Out the Flame in My Heart.mp3,0.015334303365579888,0.04316843880267519,17.71966636539527,18.43071670636476,-5.350075,43.215176,-9.215625,156.60511363636363
There Is No Greater Love,Coleman Hawkins,(1960) Night Hawk,02,Jazz,1960,498.0,Coleman Hawkins - 02 - There Is No Greater Love.mp3,0.008973638658199029,0.027701132048616586,22.38134247305951,18.99342979690122,-5.350075,43.215176,-9.215625,143.5546875
A Strange Act (2),Coleman Hawkins,(1935-1937) Complete Recordings,12,Swing,1937,153.0,Coleman Hawkins - 12 - A Strange Act (2).mp3,0.0158081893125064,0.06372682251229929,18.506754315105553,24.212271889664443,-5.350075,43.215176,-9.215625,97.50884433962264
Trapped,Colonel Abrams ,The Ultimate Collection Soul 100 Hits CD05,8,Soul,2008,250.0,Colonel Abrams  - 08 - Trapped.mp3,0.03627757181071595,0.05777074502996419,18.34849976102465,17.089384695213163,-5.350075,43.215176,-9.215625,114.84375
Light Breeze (feat. Cosmin Gherman),Corné,Winter Collection 2017,15/19,Electronic Chill,2017,283.0,Corné - 15 - Light Breeze (feat. Cosmin Gherman).mp3,0.01543699483287189,0.05627989429662404,22.286502486395275,18.977744902162655,-5.350075,43.215176,-9.215625,84.72079918032787
April in Paris,Count Basie,(1956) April in Paris,01/10,Swing,1956,232.0,Count Basie - 01 - April in Paris.mp3,0.02463804838477206,0.08029188244423055,16.500084152224805,18.461340022504046,-5.350075,43.215176,-9.215625,126.04801829268293
Basie Land,Count Basie,(1964) Basie Land,01,Swing,1964,137.0,Count Basie - 01 - Basie Land.mp3,0.026112432720264932,0.05572987079008246,16.82050581782018,19.295942956914214,-5.350075,43.215176,-9.215625,135.99917763157896
Big Brother,Count Basie,(1964) Basie Land,02,Swing,1964,223.0,Count Basie - 02 - Big Brother.mp3,0.012908148839037691,0.039677370725615904,19.048179352005178,19.525832412252807,-5.350075,43.215176,-9.215625,77.1338619402985
Teach Me Tonight,Count Basie,(1965) Our Shining Hour with Sammy Davis,2/12,Swing,1965,187.0,Count Basie - 02 - Teach Me Tonight.mp3,0.013184420704411734,0.044547312223912214,15.89705075436264,21.66598856081775,-5.350075,43.215176,-9.215625,114.84375
"Oh, Lady Be Good",Count Basie,(1936-1938) Chronological,04,Swing,1936,189.0,"Count Basie - 04 - Oh, Lady Be Good.mp3",0.015403021900189925,0.05504933291555899,14.159746984355653,27.466973025138163,-5.350075,43.215176,-9.215625,86.1328125
April In Paris,Count Basie,(1965) Our Shining Hour with Sammy Davis,6/12,Swing,1965,167.0,Count Basie - 06 - April In Paris.mp3,0.012012340301362676,0.042919673006546775,15.999234793443808,20.956762889806452,-5.350075,43.215176,-9.215625,114.84375
M - Squad,Count Basie,(1969) Basic Basie,07,Swing,1969,136.0,Count Basie - 07 - M - Squad.mp3,0.014571282995307173,0.04554787735292474,17.97185547688628,17.983238434907822,-5.350075,43.215176,-9.215625,114.84375
She's A Woman (W-O-M-A-N),Count Basie,(1965) Our Shining Hour with Sammy Davis,9/12,Swing,1965,145.0,Count Basie - 09 - She's A Woman (W-O-M-A-N).mp3,0.014501926533845513,0.033785885492154666,15.338305321629068,19.120031166214616,-5.350075,43.215176,-9.215625,109.95678191489361
Yuriko,Count Basie,(1964) Basie Land,09,Swing,1964,254.0,Count Basie - 09 - Yuriko.mp3,0.012872919618571396,0.048108679909213345,19.368312405742635,18.926742960213126,-5.350075,43.215176,-9.215625,109.95678191489361
You Can Count on Me,Count Basie,"(1939, Vol.2) Chronological",10,Swing,1939,178.0,Count Basie - 10 - You Can Count on Me.mp3,0.01511244292887024,0.04791265422697759,13.492104927484828,21.44835332529287,-5.350075,43.215176,-9.215625,151.99908088235293
You and Your Love,Count Basie,"(1939, Vol.2) Chronological",11,Swing,1939,164.0,Count Basie - 11 - You and Your Love.mp3,0.009058559950801376,0.04167884331709957,10.915856598284892,23.045341306485124,-5.350075,43.215176,-9.215625,77.1338619402985
Let Me Dream,Count Basie,(1936-1938) Chronological,25,Swing,1937,189.0,Count Basie - 25 - Let Me Dream.mp3,0.007646326199453213,0.037250603490360606,13.162069887575266,18.300099435145444,-5.350075,43.215176,-9.215625,120.18531976744185
RISE (feat. Rittz),Crumbzilla,The Academy 3,23/34,Hip Hop,2021,224.0,Crumbzilla - 23 - RISE (feat. Rittz).mp3,0.044921148593868185,0.10597820755895612,18.138253936326695,18.09833977150548,-5.350075,43.215176,-9.215625,74.89809782608695
People Get Ready,Curtis Mayfield & The Impressions ,The Ultimate Collection Soul 100 Hits CD01,20,Soul,2008,159.0,Curtis Mayfield & The Impressions  - 20 - People Get Ready.mp3,0.010652484036190022,0.036424759842001025,19.38066927040692,19.346518810919722,-5.350075,43.215176,-9.215625,72.78829225352112
Automatik,Cyence,Various Artists #1,3,Electronic,2020,389.0,Cyence - 03 - Automatik.mp3,0.03167343153988914,0.08646093206809657,18.89906682642773,14.272422763192564,-5.350075,43.215176,-9.215625,161.4990234375
Sweet Cleo Brown,Dave Brubeck,(1957) Plays and Plays and Plays,01/10,Jazz Piano,1957,236.0,Dave Brubeck - 01 - Sweet Cleo Brown.mp3,0.009012197226890313,0.03488513568404374,16.956984066087582,19.39894509635811,-5.350075,43.215176,-9.215625,126.04801829268293
I'm Old Fashioned,Dave Brubeck,(1957) Plays and Plays and Plays,02/10,Jazz Piano,1957,301.0,Dave Brubeck - 02 - I'm Old Fashioned.mp3,0.0034643667971132586,0.019333669555320763,16.78395289917076,17.85058080495719,-5.350075,43.215176,-9.215625,156.60511363636363
Venus (Original Mix),Dave Ross,"Chill out Magnifique, Vol. 1",12,Electronic Chill,2019-10-25,277.0,Dave Ross - 12 - Venus (Original Mix).mp3,0.03594508887413336,0.0592057301607617,11.875352224995915,14.37530378313842,-5.350075,43.215176,-9.215625,120.18531976744185
A Little Too Not Over You,David Archuleta,Unknown,077,Pop,Unknown,198.0,David Archuleta - 77 - A Little Too Not Over You.mp3,0.03911022409725122,0.1115843309825074,16.306881425073716,17.94868038072731,-5.350075,43.215176,-9.215625,161.4990234375
Lady Stardust,David Bowie,The Rise And Fall Of Ziggy Stardust And The Spiders From Mars (Riko RCD 10134),06/16,Soft Rock,1972,201.0,David Bowie - 06 - Lady Stardust.mp3,0.01707773924518559,0.04671002518256793,20.77679843631043,19.155926105460367,-5.350075,43.215176,-9.215625,126.04801829268293
Sweet Head - (Previously Unreleased Track),David Bowie,The Rise And Fall Of Ziggy Stardust And The Spiders From Mars (Riko RCD 10134),14/16,Rock,1972,257.0,David Bowie - 14 - Sweet Head - (Previously Unreleased Track).mp3,0.03365002723872296,0.06659411483278826,15.44281961200705,16.25235293204579,-5.350075,43.215176,-9.215625,97.50884433962264
Ziggy Stardust - (Previously Unreleased Original Demo),David Bowie,The Rise And Fall Of Ziggy Stardust And The Spiders From Mars (Riko RCD 10134),15/16,Soft Rock,1972,220.0,David Bowie - 15 - Ziggy Stardust - (Previously Unreleased Original Demo).mp3,0.01711881467143136,0.052547490700634705,22.254626590559997,18.869897556176706,-5.350075,43.215176,-9.215625,77.1338619402985
Modulation,Dawad,Various Artists #1,12,Electronic,2020,401.0,Dawad - 12 - Modulation.mp3,0.02729734363282785,0.08646944353634282,18.74041569632517,15.217178600867614,-5.350075,43.215176,-9.215625,60.09265988372093
When Will You (Make My Telephone Ring)?,Deacon Blue,100 Hits - The Best - Soft Rock Album - CD2,16/20,Soul,2018,261.0,Deacon Blue - 16 - When Will You (Make My Telephone Ring).mp3,0.03424260379639449,0.09034592701413824,19.33702960212473,15.762034045012525,-5.350075,43.215176,-9.215625,147.65625
See The Day,Dee C. Lee,100 Hits - The Best - Soft Rock Album - CD5,07/20,Soul,2018,259.0,Dee C. Lee - 07 - See The Day.mp3,0.027752930350938513,0.0917408582097845,22.01604777417296,19.081073436961926,-5.350075,43.215176,-9.215625,93.96306818181819
Seven Seas (Original Mix),Deep & Wide,"Chill out Magnifique, Vol. 1",18,Electronic Chill,2019-10-25,303.0,Deep & Wide - 18 - Seven Seas (Original Mix).mp3,0.009606322476780334,0.0372216131154447,16.34317672593438,21.977382970479287,-5.350075,43.215176,-9.215625,83.35433467741936
Speed King,Deep Purple,(1970) Deep Purple In Rock,1/7,Rock,1970,354.0,Deep Purple - 01 - Speed King.mp3,0.01056543170836204,0.029496854525993585,13.096511594060182,18.145158779753423,-5.350075,43.215176,-9.215625,143.5546875
Bloodsucker,Deep Purple,(1970) Deep Purple In Rock,2/7,Rock,1970,250.0,Deep Purple - 02 - Bloodsucker.mp3,0.01921345179788548,0.059411125302706994,17.110200910910905,19.080761180551963,-5.350075,43.215176,-9.215625,87.5926906779661
Tricky Riddles,"Della, Poulper",Various Artists #2,4,Electronic,2021,364.0,"Della, Poulper - 04 - Tricky Riddles.mp3",0.04709106966951098,0.09964336052909598,19.6027297650757,15.424403920137193,-5.350075,43.215176,-9.215625,126.04801829268293
Don't Look Any Further,Dennis Edwards feat. Siedah Garrett ,The Ultimate Collection Soul 100 Hits CD05,12,Soul,2008,242.0,Dennis Edwards feat. Siedah Garrett  - 12 - Don't Look Any Further.mp3,0.032219968571380216,0.05559124146011437,20.244013409162555,16.9530577868508,-5.350075,43.215176,-9.215625,95.703125
Somewhere,Dennis Pedersen,Liquicity Summer 2021,16,Electronic Chill,2021,350.0,Dennis Pedersen - 16 - Somewhere.mp3,0.06158649424898111,0.04948880349446302,16.25894131992813,14.723832261823196,-5.350075,43.215176,-9.215625,114.84375
You Gotta Be,Des'ree ,Ultimate Soul Collection Soul 100 Hits CD3,10,Soul,2008,239.0,Des'ree  - 10 - You Gotta Be.mp3,0.03074142429336461,0.060466618384174615,19.920122052414836,17.43828632501115,-5.350075,43.215176,-9.215625,126.04801829268293
Montmartre,Dexter Gordon,(1969) The Tower of Power,01/4,Jazz,1969,661.0,Dexter Gordon - 01 - Montmartre.mp3,0.01506750292178061,0.03743986494948502,19.19570847373636,18.73765162955342,-5.350075,43.215176,-9.215625,99.38401442307692
The Rainbow People,Dexter Gordon,(1969) The Tower of Power,02/4,Jazz,1969,532.0,Dexter Gordon - 02 - The Rainbow People.mp3,0.008924012823646497,0.029807887100539637,16.806332333115254,18.591007239039328,-5.350075,43.215176,-9.215625,120.18531976744185
I'm Still Waiting,Diana Ross ,The Ultimate Collection Soul 100 Hits CD01,1,Soul,2008,223.0,Diana Ross  - 01 - I'm Still Waiting.mp3,0.02049125731063848,0.050830988547554475,11.209213210440021,18.952578696945714,-5.350075,43.215176,-9.215625,82.03125
You Keep Me Hanging On,Diana Ross & The Supremes ,The Ultimate Collection Soul 100 Hits CD01,7,Soul,2008,161.0,Diana Ross & The Supremes  - 07 - You Keep Me Hanging On.mp3,0.0306599758030723,0.09822277957886849,24.076676850143755,18.316902327159426,-5.350075,43.215176,-9.215625,129.19921875
Barbizon Blues,Didier Lockwood,(1999) Tribute To Stephane Grappelli,4/14,Jazz,1999,260.0,Didier Lockwood - 04 - Barbizon Blues.mp3,0.010597075179437618,0.042554664390291416,17.05145781059033,23.173726024527298,-5.350075,43.215176,-9.215625,117.45383522727273
Don't Be A Stranger,Dina Carroll ,Ultimate Soul Collection Soul 100 Hits CD3,17,Soul,2008,260.0,Dina Carroll  - 17 - Don't Be A Stranger.mp3,0.01959245770936144,0.06271053697234555,24.022736703996213,20.710723804455355,-5.350075,43.215176,-9.215625,126.04801829268293
Is You Is Or Is You Ain't My Baby?,Dinah Washington,(1962) Jazz Roulette,01/24,Swing,1962,205.0,Dinah Washington - 01 - Is You Is Or Is You Ain't My Baby.mp3,0.028594580625938233,0.0521335682382884,16.00341509261447,19.715911335543144,-5.350075,43.215176,-9.215625,114.84375
Heartbreaker,Dionne Warwick ,Ultimate Soul Collection Soul 100 Hits CD3,5,Soul,2008,253.0,Dionne Warwick  - 05 - Heartbreaker.mp3,0.027383319520169272,0.07508998082286669,21.61057647657433,20.475862856416473,-5.350075,43.215176,-9.215625,101.33272058823529
Chain Agent (feat. Planet Asia & Supreme Cerebral),Dirty Diggs,The Academy 3,30/34,Hip Hop,2021,141.0,Dirty Diggs - 30 - Chain Agent (feat. Planet Asia & Supreme Cerebral).mp3,0.06808571431820071,0.0996250045585713,13.94924015543686,16.477788915287036,-5.350075,43.215176,-9.215625,84.72079918032787
On The Sunny Side Of The Street,Dizzy Gillespie,"(1957) Dizzy Gillespie,Sonny Stitt,Sonny Rollins-Sonny Side up",01,Jazz,1957,344.0,Dizzy Gillespie - 01 - On The Sunny Side Of The Street.mp3,0.01685245864410243,0.052238567546528177,21.02245686701233,17.649718033479317,-5.350075,43.215176,-9.215625,120.18531976744185
There Is No Greater Love (Alt #1),Dizzy Gillespie,(1959.-60) The Verve Small Group,01/16,Jazz,1959,202.0,Dizzy Gillespie - 01 - There Is No Greater Love (Alt #1).mp3,0.007973893511713669,0.04859510317765036,18.893794295186716,19.215374740623503,-5.350075,43.215176,-9.215625,178.20581896551724
The Eternal Triangle,Dizzy Gillespie,"(1957) Dizzy Gillespie,Sonny Stitt,Sonny Rollins-Sonny Side up",02,Jazz,1957,853.0,Dizzy Gillespie - 02 - The Eternal Triangle.mp3,0.021776318349245274,0.04619879442117971,16.714904282810778,17.637812116881058,-5.350075,43.215176,-9.215625,143.5546875
I Found A Million Dollar Baby In A Five And Dime Store (Alt),Dizzy Gillespie,(1959.-60) The Verve Small Group,03/16,Jazz,1959,401.0,Dizzy Gillespie - 03 - I Found A Million Dollar Baby In A Five And Dime Store (Alt).mp3,0.006240449463680774,0.027149093541294505,16.499110781822083,18.72673512998348,-5.350075,43.215176,-9.215625,62.26468373493976
Moonglow,Dizzy Gillespie,(1959) The Verve Small Group,03/13,Jazz,1959,382.0,Dizzy Gillespie - 03 - Moonglow.mp3,0.008246803528105227,0.04763202932855403,19.995028121454144,20.22235583492936,-5.350075,43.215176,-9.215625,112.34714673913044
Sweet Geogia Brown,Django Reinhardt and Stephane Grappelli,(1937) Recordings with Eddie South,02,Swing,1937,168.0,Django Reinhardt and Stephane Grappelli - 02 - Sweet Geogia Brown.mp3,0.0180656762621741,0.0675707249847489,15.139147996823883,29.793519607847944,-5.350075,43.215176,-9.215625,139.6748310810811
Cake By The Ocean,"DNCE, Mattias Larsson, Robin Fredriksson, Justin Tranter, Joe Jonas",100 Greatest Modern Pop Songs,05,Pop,2020,219.0,"DNCE, Mattias Larsson, Robin Fredriksson, Justin Tranter, Joe Jonas - 05 - Cake By The Ocean.mp3",0.06505723553001164,0.09349278341234375,14.476188385738292,15.696727955404366,-5.350075,43.215176,-9.215625,120.18531976744185
Stream Of Whiskey,Doc Watson,The Greenwich Village Folk Scene CD3,2/20,Folk,2014,129.0,Doc Watson - 02 - Stream Of Whiskey.mp3,0.03364349550254399,0.10214515089908544,28.743422908812096,26.847788050189283,-5.350075,43.215176,-9.215625,120.18531976744185
Little Sadie,Doc Watson,The Greenwich Village Folk Scene CD1,10,Folk,2014,140.0,Doc Watson - 10 - Little Sadie.mp3,0.0337041482827805,0.09828160902078088,23.617909019308954,20.4860145105575,-5.350075,43.215176,-9.215625,103.359375
Tough Luck,Doc Watson,The Greenwich Village Folk Scene CD3,14/20,Folk,2014,147.0,Doc Watson - 14 - Tough Luck.mp3,0.025862207253250745,0.0845653760107295,26.18293583623548,21.74991723052086,-5.350075,43.215176,-9.215625,114.84375
Peg And Awl,Doc Watson & Clarence Ashley,The Greenwich Village Folk Scene CD2,10/20,Folk,2014,133.0,Doc Watson & Clarence Ashley - 10 - Peg And Awl.mp3,0.03151973011914312,0.10215310226345113,27.9333434636792,20.20066853938403,-5.350075,43.215176,-9.215625,90.66611842105263
Ghetto Lament,Don Blackman ,Ultimate Soul Collection Soul 100 Hits CD3,20,Soul,2008,362.0,Don Blackman  - 20 - Ghetto Lament.mp3,0.028082296111997286,0.05190881351437721,14.288866742571315,18.49899889830753,-5.350075,43.215176,-9.215625,161.4990234375
Jackie My Little Cat,Don Byas,(1961) A Tribute to Cannonball (with Bud Powell),02,Jazz,1961,290.0,Don Byas - 02 - Jackie My Little Cat.mp3,0.010902267277668635,0.06120756900897114,20.017487018412645,19.314197640684128,-5.350075,43.215176,-9.215625,184.5703125
Cherokee,Don Byas,(1961) A Tribute to Cannonball (with Bud Powell),03,Jazz,1961,380.0,Don Byas - 03 - Cherokee.mp3,0.023111623625948922,0.06604581093502196,15.042613898926653,17.719881882274375,-5.350075,43.215176,-9.215625,156.60511363636363
One Dance,"Drake, Wizkid, Kyla",100 Greatest Modern Pop Songs,07,Pop,2020,174.0,"Drake, Wizkid, Kyla - 07 - One Dance.mp3",0.06089933804540075,0.15015720939467167,16.81873290377768,17.86245111691855,-5.350075,43.215176,-9.215625,139.6748310810811
Be the One,Dua Lipa,100 Greatest Modern Pop Songs,52,Pop,2020,203.0,Dua Lipa - 52 - Be the One.mp3,0.052285596446760924,0.14865609572750757,16.93309221339268,19.035714777985685,-5.350075,43.215176,-9.215625,87.5926906779661
Everything But You,Duke Ellington,(1960) Unknown Session,01,Swing,1960,212.0,Duke Ellington - 01 - Everything But You.mp3,0.007982077666995557,0.030834575263578478,12.70503675832983,17.080869723959854,-5.350075,43.215176,-9.215625,59.21052631578947
Slow Blues,Duke Ellington,(1966) The Pianist,02/10,Jazz Piano,1966,241.0,Duke Ellington - 02 - Slow Blues.mp3,0.0071418800661748145,0.03774969689189377,21.51241703153221,17.253446526474484,-5.350075,43.215176,-9.215625,234.90767045454547
All Too Soon,Duke Ellington,(1960) Unknown Session,03,Swing,1960,192.0,Duke Ellington - 03 - All Too Soon.mp3,0.00882633929663048,0.049501935246740715,14.513144973036015,18.86877444534716,-5.350075,43.215176,-9.215625,112.5
Dinah's In a Jam,Duke Ellington,(1938) Complete Columbia,03/25,Swing,1938,173.0,Duke Ellington - 03 - Dinah's In a Jam.mp3,0.020730558040607274,0.06552211113090095,12.477040653815413,16.458524984558316,-5.350075,43.215176,-9.215625,114.84375
Hapy Go Lucky Local,Duke Ellington,(1964) All Star Band,3/16,Swing,1964,491.0,Duke Ellington - 03 - Hapy Go Lucky Local.mp3,0.0114820262056355,0.02557637787510885,12.408243391520651,17.071759837287367,-5.350075,43.215176,-9.215625,132.51201923076923
Looking Glass,Duke Ellington,(1966) The Pianist,03/10,Jazz Piano,1966,176.0,Duke Ellington - 03 - Looking Glass.mp3,0.004231621830709077,0.030821593013637332,20.789623788603336,18.382607156871412,-5.350075,43.215176,-9.215625,109.95678191489361
The Sheperd (take 1),Duke Ellington,(1966) The Pianist,04/10,Jazz Piano,1966,350.0,Duke Ellington - 04 - The Sheperd (take 1).mp3,0.007569208281382374,0.04262411967725502,17.101653894294863,17.098792886830722,-5.350075,43.215176,-9.215625,135.99917763157896
Yearning For Love,Duke Ellington,(1936-37) Complete Columbia,04/22,Swing,1936,175.0,Duke Ellington - 04 - Yearning For Love.mp3,0.010555818490113755,0.05893067556668556,14.080941501785963,15.594110877316336,-5.350075,43.215176,-9.215625,99.38401442307692
In a Jam,Duke Ellington,(1936-37) Complete Columbia,05/22,Swing,1936,178.0,Duke Ellington - 05 - In a Jam.mp3,0.023740696867270043,0.0740463374660455,14.488181364181942,18.99408559114882,-5.350075,43.215176,-9.215625,139.6748310810811
The Sheperd (take 2),Duke Ellington,(1966) The Pianist,05/10,Jazz Piano,1966,395.0,Duke Ellington - 05 - The Sheperd (take 2).mp3,0.006754935989620808,0.033662655519543616,16.427707789754024,16.49671634143881,-5.350075,43.215176,-9.215625,147.65625
Tap Dancer's Blues,Duke Ellington,(1966) The Pianist,06/10,Jazz Piano,1966,173.0,Duke Ellington - 06 - Tap Dancer's Blues.mp3,0.007608634352782611,0.03180975297366448,21.109508207564133,14.510781575677541,-5.350075,43.215176,-9.215625,147.65625
Keeping Yourself Warm,Dustkey,Liquicity Summer 2021,4,Electronic,2021,318.0,Dustkey - 04 - Keeping Yourself Warm.mp3,0.045683278504116465,0.07710563835112035,21.97267494050673,17.40850839248175,-5.350075,43.215176,-9.215625,87.5926906779661
Take It Easy,Eagles,(1972) Eagles,1/10,Rock,1972,213.0,Eagles - 01 - Take It Easy.mp3,0.03755692871288299,0.08473423402413374,16.85461670836879,18.928605459759076,-5.350075,43.215176,-9.215625,139.6748310810811
Witchy Woman,Eagles,(1972) Eagles,2/10,Rock,1972,252.0,Eagles - 02 - Witchy Woman.mp3,0.03482036447775972,0.08682820529601415,15.86639228198244,18.621301018573554,-5.350075,43.215176,-9.215625,97.50884433962264
Chug All Night,Eagles,(1972) Eagles,3/10,Rock,1972,196.0,Eagles - 03 - Chug All Night.mp3,0.04783093961945277,0.090132390264929,17.22563223116391,18.44953918374246,-5.350075,43.215176,-9.215625,139.6748310810811
Hollywood Waltz,Eagles,(1975) Eagles - One Of These Nights,3/9,Soft Rock,1975,241.0,Eagles - 03 - Hollywood Waltz.mp3,0.007860481379085902,0.02676852937391177,21.909208986789462,18.141596980282916,-5.350075,43.215176,-9.215625,112.34714673913044
Lyin' Eyes,Eagles,(1975) Eagles - One Of These Nights,5/9,Soft Rock,1975,381.0,Eagles - 05 - Lyin' Eyes.mp3,0.017896543730774633,0.04097097089957469,20.104681014905537,17.785608707200048,-5.350075,43.215176,-9.215625,132.51201923076923
Sweet Georgia Brown,Earl Hines,(1934-1937) Chronological,04/25,Swing,1934,148.0,Earl Hines - 04 - Sweet Georgia Brown.mp3,0.020757409420092167,0.033215283529461154,10.750136109391088,22.15309638366467,-5.350075,43.215176,-9.215625,107.666015625
After The Love Has Gone,"Earth, Wind & Fire ",Ultimate Soul Collection Soul 100 Hits CD3,2,Soul,2008,217.0,"Earth, Wind & Fire  - 02 - After The Love Has Gone.mp3",0.01752835893926884,0.04221610907576788,18.459235171703785,18.434632459890217,-5.350075,43.215176,-9.215625,132.51201923076923
Shape of You,Ed Sheeran,100 Greatest Modern Pop Songs,06,Pop,2020,234.0,Ed Sheeran - 06 - Shape of You.mp3,0.061979636193806226,0.13713455336994299,19.205973836963743,17.015886846215054,-5.350075,43.215176,-9.215625,126.04801829268293
